Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
University of Alabama at Birmingham,physics,https://www.uab.edu/cas/physics/,Black,Man,Clayton E. Simien,Associate Professor,https://www.uab.edu/cas/physics/people/faculty/clayton-e-simien,https://academicphotos.s3.amazonaws.com/physics/University_of_Alabama_at_Birmingham/Clayton_E._Simien.jpg,"atomic, molecular, and optical physics"
University of Alabama in Huntsville,physics,https://www.uah.edu/science/departments/physics,Hispanic,Man,Massimillano Bonamente,Professor,https://www.uah.edu/science/departments/physics/faculty-staff/dr-max-bonamente,https://academicphotos.s3.amazonaws.com/physics/University_of_Alabama_in_Huntsville/MASSIMILLANO_BONAMENTE.jpeg,"astrophysics, cosmology"
University of Arizona,physics,https://www.physics.arizona.edu/,Hispanic,Man,Eduardo Rozo,Associate Professor,https://w3.physics.arizona.edu/people/eduardo-rozo,https://academicphotos.s3.amazonaws.com/physics/University_of_Arizona/Eduardo_Rozo.jpg,astrophysics and cosmology
University of Arkansas,physics,https://fulbright.uark.edu/departments/physics/,Hispanic,Man,Salvador Barraza-Lopez,Associate Professor,https://physics.uark.edu/directory/index/uid/sbarraza/name/Salvador+Barraza-Lopez/,https://academicphotos.s3.amazonaws.com/physics/University_of_Arkansas/Salvador_Barraza-Lopez.jpg,theory of 2d materials
"University of California, Berkeley",physics,https://physics.berkeley.edu/,Hispanic,Man,Raul Briceno,Assistant Professor,https://physics.berkeley.edu/people/ra%C3%BAl-brice%C3%B1o,https://academicphotos.s3.amazonaws.com/physics/University_of_California%2C_Berkeley/raul_briceno_bio.jpg,emergence of low-energy nuclear physics
"University of California, Berkeley",physics,https://physics.berkeley.edu/,Hispanic,Man,Carlos Bustamante,Professor,https://physics.berkeley.edu/people/faculty/carlos-bustamante,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Berkeley/Carlos_Bustamante.jpg",mechanochemistry
"University of California, Berkeley",physics,https://physics.berkeley.edu/,Hispanic,Man,Hernan Garcia,Associate Professor,https://physics.berkeley.edu/people/faculty/hernan-garcia,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Berkeley/Hernan_Garcia.jpg","physical biology, biophysics"
"University of California, Davis",physics,https://physics.ucdavis.edu/,Hispanic,Man,Manuel Calderon De La Barca Sanchez,Professor,https://physics.ucdavis.edu/directory/faculty/manuel-calderon-de-la-barca-sanchez,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Davis/Manuel_Calderon_de_la_Barca_Sanchez.jpg",nuclear
"University of California, Irvine",physics,https://www.physics.uci.edu/,Black,Woman,Aomawa Shields,Associate Professor,https://www.physics.uci.edu/people/aomawa-shields,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Irvine/Aomawa_Shields.jpg",astrophysics
"University of California, Irvine",physics,https://www.physics.uci.edu/,Hispanic,Woman,Juan Pedro Ochoa-Ricoux,Professor,https://www.physics.uci.edu/people/Juan-Pedro-Ochoa-Ricoux,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Irvine/Juan_Pedro_Ochoa-Ricoux.jpg",particle physics
"University of California, Riverside",physics,https://physics.ucr.edu/,Hispanic,Man,Miguel Arratia,Assistant Professor,https://profiles.ucr.edu/miguel.arratia,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Riverside/Miguel_Arratia.jpg",experimental nuclear physics
"University of California, San Diego",physics,https://physics.ucsd.edu/,Hispanic,Man,Julio Barreiro Guerrero,Assistant Professor,https://physics.ucsd.edu/people/profile?id=jubarreiro,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_San_Diego/Julio_Barreiro_Guerrero.jpeg",quantum science with ultracold strontium
"University of California, Santa Barbara",physics,https://www.physics.ucsb.edu/,Black,Man,Clifford Johnson,Professor,https://www.physics.ucsb.edu/people/clifford-johnson,"https://academicphotos.s3.amazonaws.com/physics/University_of_California,_Santa_Barbara/Clifford_Johnson.jpg","quantum gravity, superstring theory"
University of Colorado Boulder,physics,https://www.colorado.edu/physics/,Black,Woman,Joseph Berry,Associate Professor,https://www.colorado.edu/physics/joseph-berry,https://academicphotos.s3.amazonaws.com/physics/University_of_Colorado_Boulder/Joseph_Berry.jpg,"physics, perovskites"
University of Colorado Boulder,physics,https://www.colorado.edu/physics/,Hispanic,Woman,Nuris Figueroa Morales,Assistant Professor,https://www.colorado.edu/physics/nuris-figueroa-morales,https://academicphotos.s3.amazonaws.com/physics/University_of_Colorado_Boulder/Nuris_Figueroa_Morales.jpg,complex interactions between microorganisms and their environment
University of Connecticut,physics,https://physics.uconn.edu/,Hispanic,Woman,Lea Ferreira Dos Santos,Professor,https://physics.uconn.edu/person/lea-ferreira-dos-santos/,https://academicphotos.s3.amazonaws.com/physics/University_of_Connecticut/Lea_Ferreira_dos_Santos.jpg,"many-body quantum systems, non-equilibrium quantum dynamics"
University of Delaware,physics,https://www.physics.udel.edu/,Black,Man,Adebanjo Oriade,Assistant Professor,https://www.physics.udel.edu/people/adebanjo,https://academicphotos.s3.amazonaws.com/physics/University_of_Delaware/ADEBANJO_ORIADE.jpeg,physics education research. collaborative learning in physical sciences
University of Delaware,physics,https://www.physics.udel.edu/,Black,Man,Mark Akubo,Assistant Professor,https://www.physics.udel.edu/people/marka,https://academicphotos.s3.amazonaws.com/physics/University_of_Delaware/Mark_Akubo.jpg,science education/physics education
University of Houston,physics,https://uh.edu/nsm/physics/,Black,Man,Byron Freelon,Assistant Professor,https://uh.edu/nsm/physics/people/profiles/byron-freelon/,https://academicphotos.s3.amazonaws.com/physics/University_of_Houston/Byron_Freelon.jpg,strongly correlated electrons systems (sces) and low-dimensional materials
University of Houston,physics,https://uh.edu/nsm/physics/,Black,Woman,Donna Stokes,Professor,https://uh.edu/nsm/physics/people/profiles/donna-stokes/,https://academicphotos.s3.amazonaws.com/physics/University_of_Houston/Donna_Stokes.jpg,understanding the structural and optical properties of semiconductor materials for the development of novel detectors and lasers for infrared applications
University of Illinois Urbana-Champaign,physics,https://physics.illinois.edu/,Black,Woman,Nadya Mason,Professor,https://physics.illinois.edu/people/directory/profile/nadya,https://academicphotos.s3.amazonaws.com/physics/University_of_Illinois_Urbana-Champaign/Nadya_Mason.jpg,"how electrons behave in low-dimensional, correlated materials, where enhanced interactions are expected to give novel results."
University of Illinois Urbana-Champaign,physics,https://physics.illinois.edu/,Black,Man,Philip W. Phillips,Professor,https://physics.illinois.edu/people/directory/profile/dimer,https://academicphotos.s3.amazonaws.com/physics/University_of_Illinois_Urbana-Champaign/Philip_W._Phillips.jpg,understanding the physics of strong coupling
University of Iowa,physics,https://physics.uiowa.edu/,Hispanic,Man,Denis R. Candido,Assistant Professor,https://physics.uiowa.edu/people/denis-r-candido,https://academicphotos.s3.amazonaws.com/physics/University_of_Iowa/Denis_R._Candido.jpg,"condensed matter and materials physics, quantum information"
"University of Maryland, College Park",physics,https://umdphysics.umd.edu/,Black,Man,Sylvester Gates,Distinguished Professor,https://umdphysics.umd.edu/people/faculty/current/item/167-gatess.html,"https://academicphotos.s3.amazonaws.com/physics/University_of_Maryland,_College_Park/Sylvester_Gates.jpg",supersymmetry and supergravity
University of Memphis,physics,https://www.memphis.edu/physics/,Hispanic,Man,Francisco Muller Sanchez,Assistant Professor,https://www.memphis.edu/physics/faculty-sanchez/index.php,https://academicphotos.s3.amazonaws.com/physics/University_of_Memphis/Francisco_Muller_Sanchez.jpg,observational astronomer with a broad interest in extragalactic astronomy
University of Miami,physics,https://physics.as.miami.edu/,Hispanic,Man,Orlando Alvarez,Professor,https://people.miami.edu/profile/73a5bcea02b6916b16b7444bb0bc3137,https://academicphotos.s3.amazonaws.com/physics/University_of_Miami/Orlando_Alvarez.jpg,"theoretical physics (quantum field theory, string theory and physical mathematics)"
University of Minnesota,physics,https://www.physics.umn.edu/,Hispanic,Man,Rafael Fernandes,Distinguished Mcknight University Professor,https://cse.umn.edu/physics/rafael-fernandes,https://academicphotos.s3.amazonaws.com/physics/University_of_Minnesota/Rafael_Fernandes_.jpg,theoretical condensed matter physics
University of Mississippi,physics,https://physics.olemiss.edu/,Black,Woman,Cecille Labuda,Associate Professor,https://physics.olemiss.edu/labuda/,https://academicphotos.s3.amazonaws.com/physics/University_of_Mississippi/Cecille_Labuda.jpg,physical ultrasonics and biomedical applications of ultrasound
University of Nebraska-Lincoln,physics,https://www.unl.edu/physics/,Black,Man,Marcel Ngoko Djiokap,Associate Professor,https://unlcms.unl.edu/cas/physics/jngokodjiokap2/welcome-attosecond-strong-field-physics,https://academicphotos.s3.amazonaws.com/physics/University_of_Nebraska_Lincoln/Marcel-Ngoko-Djiokap.jpg,"theoretical atomic and molecular physics with a focus on intense laser interactions with atoms and molecules, attosecond physics, and ultrafast highly-correlated processes involving attosecond laser pulses and electron impact"
University of New Hampshire,physics,https://ceps.unh.edu/physics,Black,Woman,Chanda Prescod-Weinstein,Associate Professor,https://ceps.unh.edu/person/chanda-prescod-weinstein,https://academicphotos.s3.amazonaws.com/physics/University_of_New_Hampshire/Chanda_Prescod-Weinstein.jpg,"theoretical physics, black feminist science and society"
University of New Hampshire,physics,https://ceps.unh.edu/physics,Hispanic,Woman,Nathaly Santiesteban,Assistant Professor,https://ceps.unh.edu/person/nathaly-santiesteban,https://academicphotos.s3.amazonaws.com/physics/University_of_New_Hampshire/Nathaly_Santiesteban.jpg,experimental physics
University of New Mexico,physics,https://physics.unm.edu/,Hispanic,Man,Francisco Elohim Becerra Chavez,Associate Professor,https://physics.unm.edu/pandaweb/people/person.php?personID=1226,https://academicphotos.s3.amazonaws.com/physics/University_of_New_Mexico/Francisco_Elohim_Becerra_Chavez.jpg,"quantum measurements of light for efficient communications, and quantum optics and atom-photon interfaces for long distance quantum communication"
University of New Mexico,physics,https://physics.unm.edu/,Hispanic,Man,Victor M. Acosta,Associate Professor,https://physics.unm.edu/pandaweb/people/person.php?personID=1406,https://academicphotos.s3.amazonaws.com/physics/University_of_New_Mexico/Victor_M_Acosta.jpg,"quantum sensing, nv centers"
University of North Carolina at Chapel Hill,physics,https://physics.unc.edu/,Black,Man,Akaa Daniel Ayangeakaa,Assistant Professor,https://physics.unc.edu/people/ayangeakaa-akaa-daniel/,"https://academicphotos.s3.amazonaws.com/physics/University_of_North_Carolina_at_Chapel_Hill/AYANGEAKAA,_AKAA_DANIEL.jpg","nuclear shapes evolve on both the proton- and neutron-rich sides of the nuclear chart, and quantifying the impact of this evolution on nuclear structure properties"
University of North Carolina at Chapel Hill,physics,https://physics.unc.edu/,Hispanic,Man,Rene Lopez,Professor,https://physics.unc.edu/people/lopez-rene/,"https://academicphotos.s3.amazonaws.com/physics/University_of_North_Carolina_at_Chapel_Hill/LOPEZ,_RENE.jpg","optical materials, nanofabrication"
University of North Carolina at Chapel Hill,physics,https://physics.unc.edu/,Hispanic,Man,Carl Rodriguez,Assistant Professor,https://physics.unc.edu/people/rodriguez-carl,"https://academicphotos.s3.amazonaws.com/physics/University_of_North_Carolina_at_Chapel_Hill/RODRIGUEZ,_CARL.jpg",stellar dynamics (the movement of stars and compact objects in star clusters and galaxies) and the astrophysical sources of gravitational waves
University of Rochester,physics,https://www.sas.rochester.edu/pas/,Hispanic,Woman,Aran Garcia-Bellido,Associate Professor,https://www.pas.rochester.edu/~aran/,https://academicphotos.s3.amazonaws.com/physics/University_of_Rochester/Aran_Garcia-Bellido.jpg,"discovering signatures of new heavy particles that could explain dark matter, and in precision studies of the top quark, the heaviest elementary particle"
University of South Florida,physics,https://www.usf.edu/arts-sciences/departments/physics/,Black,Man,Jacob Gayles,Assistant Professor,NA,https://academicphotos.s3.amazonaws.com/physics/University_of_South_Florida/Jacob_Gayles.png,"topology, magnetism"
University of Texas at Arlington,physics,https://www.uta.edu/physics/,Hispanic,Woman,Raquel Castillo Fernandez,Assistant Professor,https://www.uta.edu/academics/faculty/profile?username=castillofernr,https://academicphotos.s3.amazonaws.com/physics/University_of_Texas_at_Arlington/Raquel_Castillo_Fernandez.jpg,neutrino interactions
University of Texas at Dallas,physics,https://physics.utdallas.edu/,Hispanic,Man,G. Andres Cisneros,Professor and Department Head,https://profiles.utdallas.edu/andres,https://academicphotos.s3.amazonaws.com/physics/University_of_Texas_at_Dallas/andres-cisneros.jpeg,"methods/software development, qm/mm methods and simulations"
University of Texas at San Antonio,physics,https://www.utsa.edu/physics/,Hispanic,Woman,Xochitl Lopez-Lozano,Associate Professor,https://sciences.utsa.edu/faculty/profiles/lopez-lozano-xochitl.html,https://academicphotos.s3.amazonaws.com/physics/University_of_Texas_at_San_Antonio/lopez-lozano-xochitl.jpg,"condensed matter theory, optical spectroscopy"
University of Texas at San Antonio,physics,https://www.utsa.edu/physics/,Hispanic,Man,Arturo Ponce-Pedraza,Professor,https://sciences.utsa.edu/faculty/profiles/ponce-pedraza-arturo.html,https://academicphotos.s3.amazonaws.com/physics/University_of_Texas_at_San_Antonio/Arturo_Ponce-Pedraza.jpg,"nanostructured materials, structural defects in materials"
University of Texas at San Antonio,physics,https://www.utsa.edu/physics/,Black,Woman,Kelly Nash,Professor,https://sciences.utsa.edu/faculty/profiles/nash-kelly.html,https://academicphotos.s3.amazonaws.com/physics/University_of_Texas_at_San_Antonio/Kelly_Nash.jpg,"biophotonics, nano-bio interfaces"
University of Texas at San Antonio,physics,https://www.utsa.edu/physics/,Black,Man,Richard Anantua,Assistant Professor,https://sciences.utsa.edu/faculty/profiles/anantua-richard.html,https://academicphotos.s3.amazonaws.com/physics/University_of_Texas_at_San_Antonio/Richard_Anantua.jpg,"astronomy, black holes"
